row_num,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
662250,2019-10-09 03:57:34,36153880429415,fraud_Shields Inc,grocery_net,10.16,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,c41d66c316e8ee6becaddfa6250e9992,1349755054,29.044789,-81.410686,1
375350,2019-06-22 17:04:47,3567527758368741,fraud_Doyle Ltd,grocery_pos,312.09,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,5f3b974a44715d0297ddb14e03635160,1340384687,30.894587,-100.985464,1
1150371,2020-04-24 21:47:29,4687263141103,"fraud_Denesik, Powlowski and Pouros",home,15.18,Sarah,Cross,F,273 Phillip Throughway,Bigelow,MN,56117,43.5336,-95.6515,399,Economist,1977-04-28,bc846a5765ae243ec5a9941e897aa328,1366840049,44.024227,-96.196014,0
584005,2019-09-04 18:59:07,676102124465,"fraud_Little, Gutmann and Lynch",shopping_net,1.97,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,99b0196f44c18db552952a214f75267a,1346785147,37.490589,-122.397756,0
164859,2020-08-17 22:33:04,213112402583773,fraud_Fadel-Hilpert,health_fitness,20.64,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,56f85b133dc882dba159ae768e4a200e,1376778784,34.064634000000005,-82.555385,1
81839,2020-07-19 23:02:31,375534208663984,fraud_Strosin-Cruickshank,grocery_pos,304.55,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,fb23e173c635781fb9d63505065987a6,1374274951,38.009625,-78.766662,1
135840,2020-08-08 00:13:06,4476840372112,"fraud_Tillman, Dickinson and Labadie",gas_transport,8.3,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,6808fe151eb67085a7942f3b0040b391,1375920786,34.143005,-87.163133,1
771393,2019-11-25 22:55:05,4364010865167176,fraud_Kuhic LLC,shopping_net,1010.97,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,aebbb844d592fbd02532f237989f23de,1353884105,40.018019,-120.69455,1
189523,2020-08-26 11:48:19,3563837241599446,fraud_Strosin-Cruickshank,grocery_pos,305.28,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,9e25f80c09a38d18389c4a73d1ef6ab3,1377517699,45.14278,-122.940471,1
67443,2019-02-09 22:47:05,4669558618943766,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,960.0,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,1968-10-26,b3da0ce8073d01c312915780a2e54981,1328827625,41.949373,-71.732602,1
741652,2019-11-13 03:32:36,5127412150261034,fraud_Koepp-Witting,grocery_pos,302.91,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,75bc6b85b87400ef7802870bb153022e,1352777556,38.574633,-77.745283,1
1070899,2020-03-20 23:25:55,6011518448009279,fraud_Cormier LLC,shopping_net,902.43,Deanna,Warren,F,644 Deborah Courts,Tulsa,OK,74108,36.1499,-95.7923,413574,Quantity surveyor,1931-04-21,9b55031442826b9d323fdc72c5f6407f,1363821955,36.674483,-94.90164,1
536412,2019-08-18 14:05:11,502012776709,"fraud_Streich, Rolfson and Wilderman",kids_pets,2.46,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,26385dc426e7db940fdcc8baf82eb21d,1345298711,42.149072,-75.904794,1
1168175,2020-05-02 23:55:04,675945690716,fraud_Terry-Huel,shopping_net,1129.57,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,8fe8b8562cf26949eb5548bdb8a04de4,1367538904,41.545102,-79.90610699999999,1
65770,2019-02-08 19:36:18,3593118134380341,"fraud_Larkin, Stracke and Greenfelder",entertainment,59.46,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,f46abdac392a9d500fdcbbd5bed15753,1328729778,45.064265,-68.82905699999999,0
1177164,2020-05-06 03:15:24,4318414072191879,fraud_Goodwin-Nitzsche,grocery_pos,293.11,Jerry,Parker,M,8611 Tricia Fork,East China,MI,48054,42.7769,-82.5437,7339,"Copywriter, advertising",1962-01-24,5e61ec426301a0a5dff16321fe89a5cf,1367810124,43.59526,-82.835125,1
18349,2019-01-12 01:53:53,2348245054386329,fraud_Schamberger-O'Keefe,grocery_pos,288.41,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,92fa589ece061c66e505431b4c3eb78a,1326333233,42.72627,-79.387428,1
176670,2019-04-02 05:27:37,4103158249977,fraud_Fisher Inc,shopping_net,100.9,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,1982-06-27,a09a45a18e09527463bacb170623b13b,1333344457,33.40156,-100.913356,0
535550,2019-08-18 08:18:45,376262134119629,fraud_O'Keefe-Hudson,grocery_pos,317.05,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,7d985115fc533853a8873ef19930a703,1345277925,28.134557,-82.47005899999999,1
89921,2019-02-22 22:57:06,4635330563105903,"fraud_Ledner, Hartmann and Feest",health_fitness,22.85,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,4ed9393c400d1d895600b9d94ccca7b6,1329951426,39.00056,-77.683504,1
81273,2020-07-19 19:52:49,6526777409109795,fraud_Tromp Group,travel,6.28,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.82300000000001,47211,Site engineer,1937-02-01,c2a0efdb87ab8b75ac3227e54906ba86,1374263569,40.961266,-73.696911,0
282311,2020-10-04 22:57:03,3585052663373890,fraud_Reynolds-Schinner,misc_pos,49.66,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,76995a0399e7df9737ac97b637b23d3e,1380927423,43.797699,-75.95277,1
663584,2019-10-09 22:58:40,568279015842,fraud_Reynolds-Schinner,misc_pos,7.1,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,5afce37829d9556deb0e6969e68f72e9,1349823520,46.96401,-96.318726,1
673246,2019-10-13 23:16:24,370818583810103,fraud_Medhurst PLC,shopping_net,1051.21,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,31dc2a983f1af6e15f5d976325ce17bd,1350170184,39.398922,-79.493098,1
297334,2020-10-11 16:36:00,4861310130652566408,"fraud_Labadie, Treutel and Bode",shopping_net,20.87,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,d0f110a159a02ad3b80bc20230fff38e,1381509360,30.01621,-91.419938,0
1123680,2020-04-13 02:30:03,3504178999463051,fraud_Parisian and Sons,gas_transport,12.17,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,7a95260ed8c5da9cdff011677b8aa3d2,1365820203,39.970244,-84.186097,1
852837,2019-12-15 22:46:31,180065479077096,fraud_Ratke and Sons,health_fitness,5.57,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,f18c98efe2fd7aac6aefaa6ea1f00aaa,1355611591,40.635993,-76.850259,0
673725,2019-10-14 03:31:54,4428154703770710,fraud_Rau and Sons,grocery_pos,308.58,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,d71945b0d35b29195eb72d9761b12a66,1350185514,47.349349,-116.322621,1
18534,2020-06-27 23:04:11,213161231269724,"fraud_Towne, Greenholt and Koepp",shopping_net,996.41,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,3d267ca2d3dfdd0330952d5e751fc11d,1372374251,34.247756,-84.94930500000001,1
282558,2020-10-05 00:45:05,30011465039817,fraud_Wisozk and Sons,misc_pos,8.71,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971-10-14,5ddc729fd5a3ac99998e907cda5d1d7c,1380933905,41.850861,-73.749741,1
427643,2019-07-11 01:09:40,377234009633447,fraud_Heller-Langosh,gas_transport,18.36,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,4ed59be81f180fa2e5ad8773c34f4a47,1341968980,38.581163,-77.83035500000001,1
549417,2020-12-30 00:55:19,180069253480336,fraud_Huels-Hahn,gas_transport,48.86,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,2abec45a930d64c5bc65389f735fd8d2,1388364919,42.110376,-77.841307,0
428593,2020-12-03 23:45:11,3588001568691267,"fraud_Bernier, Volkman and Hoeger",misc_net,781.06,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,929a25bed65c69aa38337ecd624aa1d4,1386114311,55.167017,-133.772629,1
1162844,2020-04-29 23:46:18,3529597810116815,"fraud_Langosh, Wintheiser and Hyatt",food_dining,121.15,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,1eb7f996962ab61cc5813485de803024,1367279178,40.435621000000005,-78.12638000000001,1
1282523,2020-06-15 22:14:17,503886119844,"fraud_Baumbach, Feeney and Morar",shopping_net,899.48,Cameron,Johns,M,9383 Garrison Inlet Apt. 548,Freeport,ME,4032,43.857,-70.1031,7879,"Nurse, children's",1949-12-22,101d646c682a74e761bbc17ca719a48e,1371334457,44.007561,-70.106514,1
351330,2019-06-14 03:54:58,38057513087029,fraud_Kiehn-Emmerich,grocery_pos,298.99,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,24ed2f43b10e2c0b945189f3bf7bcc3c,1339646098,36.968997,-121.720965,1
297619,2019-05-25 23:48:41,371226440126102,fraud_Connelly-Carter,home,297.09,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,8a684cba5ca3c8f581785cf1f517b288,1337989721,38.662502,-89.377421,1
570534,2019-08-30 23:32:57,30596478689301,fraud_Kassulke PLC,shopping_net,967.49,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,9458505d34c58daa2893a825ce9aec3c,1346369577,39.26251,-105.656175,1
708171,2019-10-28 23:05:44,349813394357327,fraud_Pfeffer and Sons,shopping_pos,1047.46,Susan,Garcia,F,16104 Diane Walk Suite 352,Wappapello,MO,63966,36.9766,-90.2848,2601,Research scientist (medical),1957-07-27,fa35934c89d5b45dd685a8a0854e262d,1351465544,36.360659000000005,-90.480772,1
872630,2019-12-20 22:30:01,2291163933867244,fraud_Beier-Hyatt,shopping_pos,908.31,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,0489f79ccf9a954574d13683d86a463d,1356042601,34.637076,-81.786741,1
290263,2020-10-08 00:41:38,6597248210463122,"fraud_Reilly, Heaney and Cole",gas_transport,21.55,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,e28c4c9347efbfe918e46c67511f5692,1381192898,43.475815,-93.528854,1
1168169,2020-05-02 23:53:01,340214844585279,fraud_Goodwin-Nitzsche,grocery_pos,279.34,Brenda,Norris,F,20788 Johnson Crest,Wartburg,TN,37887,36.1016,-84.5652,7511,Further education lecturer,1943-08-04,ad94e00e6175d2f34da2da55ec4970cd,1367538781,35.665486,-85.307908,1
55786,2019-02-03 04:30:20,2269768987945882,fraud_Weber and Sons,food_dining,71.63,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,027ff1c5317f5f05e8f910be00707ef4,1328243420,42.816486,-77.150302,0
1226968,2020-05-27 00:42:21,4344955088481397,fraud_Torp-Labadie,gas_transport,9.53,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,670017d1697a05b7a85454dce6875106,1369615341,40.934555,-79.399752,1
469069,2019-07-25 23:55:32,213173753804333,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1053.41,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,3648e4274b58bf0136bb981e45856d2a,1343260532,41.845542,-87.688225,1
243010,2019-05-01 23:15:14,4243521033756702612,fraud_Fisher Inc,shopping_net,999.62,Jose,Jones,M,492 West Crossing,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,39c0930dca6606fecc0d80ded3907bb9,1335914114,41.596369,-78.78950999999999,1
114638,2019-03-05 23:49:35,4306630852918,fraud_McGlynn-Heathcote,misc_net,733.72,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,e7641e3582bfc7dba7957bf4e05c8305,1330991375,38.564132,-90.515652,1
78698,2019-02-16 13:05:24,343668971234893,fraud_Nader-Maggio,personal_care,100.06,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,0eff57fe9ff6b742e53e7d1f42d229cd,1329397524,33.263284000000006,-81.157292,0
230740,2019-04-26 22:37:59,4018105808392773675,"fraud_Langworth, Boehm and Gulgowski",shopping_net,991.86,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,dbf87a07e584f74e21e9f57f3f2cb772,1335479879,39.566795,-74.66504599999999,1
179476,2019-04-03 23:38:26,5144043920225212,fraud_Lynch Ltd,shopping_pos,809.46,Dakota,Fowler,M,16220 Joseph Point Suite 096,Mountain City,TN,37683,36.4657,-81.814,13021,Tree surgeon,2001-07-17,dc2e33f5d9b077f52daa19bc8c16c324,1333496306,36.269974,-81.516077,1
287898,2020-10-06 18:42:05,4328928491302401,"fraud_Roberts, Daniel and Macejkovic",kids_pets,37.23,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,bcee67d714f8af30741fd7248d72eeaf,1381084925,42.233909,-88.340051,0
441151,2020-12-06 22:45:44,4292743669224718067,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,812.13,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,214637c3924cacdc8f4bab26fecfefcb,1386369944,38.256588,-75.75484499999999,1
130447,2019-03-12 23:32:02,3547336099599450,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,873.41,Larry,Garcia,M,24809 Cross Creek,Beacon,NY,12508,41.5097,-73.9634,19880,Lawyer,1962-11-15,7a32e22e4b69514d0d6d59c74900d650,1331595122,41.432231,-74.686801,1
26567,2020-06-30 02:59:45,3586008444788268,fraud_Kiehn Inc,grocery_pos,348.48,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,27dd61f3be37825fa5738d4d2e3693f3,1372561185,47.635992,-122.36239,1
1019936,2020-02-25 08:44:31,4839043708100390,"fraud_Moen, Reinger and Murphy",grocery_pos,288.03,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,3ff06a93c7860415d56602d42e9803e8,1361781871,41.325967,-92.077304,1
436456,2020-12-06 01:47:24,4229733778084049,fraud_Harris Inc,gas_transport,116.91,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,21b7563251dd06a6d81c73d3f8509010,1386294444,38.605565000000006,-85.586156,0
75468,2019-02-13 23:55:27,4204237326785494,fraud_Pfeffer and Sons,shopping_pos,709.16,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1996-01-10,fe673658c455116260ecfcbe2c8b7f9b,1329177327,38.025091,-88.883023,1
828211,2019-12-10 03:23:20,6011626928491360,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,327.36,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,1823b62b08b0c71f3190fc19e410c9f0,1355109800,35.577828000000004,-88.460615,1
136025,2020-08-08 02:36:09,375082648741747,"fraud_Bins, Balistreri and Beatty",shopping_pos,819.05,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,d2680463b43aa827680eec7b6c26305e,1375929369,47.079307,-97.195856,1
1069028,2020-03-19 23:12:38,30150717898388,fraud_Durgan-Auer,misc_net,765.63,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,e7a7e2c4135fe731f6c37a6af71357e6,1363734758,34.0829,-85.92478100000001,1
26602,2020-06-30 03:13:30,3586008444788268,"fraud_Goyette, Howell and Collier",shopping_pos,826.27,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,3dda3ac2b2761af10c80293a815aa333,1372562010,48.399267,-121.500632,1
743351,2019-11-14 04:38:38,3525590521269779,fraud_Erdman-Kertzmann,gas_transport,8.75,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,b0aea1d30ac9caf2d9cec854bfaf69e0,1352867918,36.69365,-80.308267,1
766027,2019-11-24 07:43:00,347612609554823,fraud_Rutherford-Mertz,grocery_pos,319.86,Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,1995-12-28,1188eea0191bd3775134df1531f70545,1353742980,44.53665,-68.991003,1
758988,2019-11-21 00:19:37,30030380240193,fraud_Lockman Ltd,grocery_pos,297.1,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,397bc1a7e9cc8bacf340d6cf2c7c6700,1353457177,31.124346000000003,-99.250303,1
893426,2019-12-24 23:58:04,6011581063717667,"fraud_Hayes, Marquardt and Dibbert",misc_net,875.31,Jerry,Perkins,M,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,1970-06-27,238b5ffa8367c9598dc0fd5cf9d3342d,1356393484,40.700755,-92.43629,1
837719,2019-12-12 23:06:49,4990494243023,"fraud_Kihn, Brakus and Goyette",personal_care,5.07,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,9e9643a070c7effcf5b6f30763c5a33a,1355353609,40.203062,-78.010329,0
626487,2019-09-23 07:58:59,2610529083834453,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,949.27,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,4d8802e1c8475bf43b11c2c387ed1d2a,1348387139,36.3888,-87.577849,1
301215,2019-05-26 22:11:55,2242542703101233,fraud_Schmitt Ltd,misc_net,769.6,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,f0f79f07f9cc0202b5305860dc858062,1338070315,38.647171,-85.770699,1
135563,2019-03-15 20:51:28,4659625317833446364,"fraud_Mosciski, Gislason and Mertz",grocery_pos,312.88,Richard,Moore,M,56261 Keith Plaza,Clinton,IN,47842,39.6591,-87.4208,10085,Hospital doctor,1964-11-18,4e973371222cb5d41e0adcbdb0c6aa2e,1331844688,38.850299,-88.185652,1
403249,2020-11-26 23:07:51,5410056176712193,fraud_Zemlak Group,misc_net,754.95,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,89dce2b82dc626b34ee09c79dda18f5d,1385507271,44.074088,-87.453334,1
783901,2019-12-01 00:30:49,30029052116970,"fraud_Osinski, Ledner and Leuschke",grocery_pos,66.01,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,48ab59a56273eb4c405d2eed5d50d000,1354321849,41.763926,-79.29221700000001,0
355690,2020-11-06 00:40:37,30491348102802,fraud_Kunze Inc,grocery_pos,314.07,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,936045ea288cf080e578189ef364ec42,1383698437,40.470395,-100.031409,1
1178643,2020-05-07 01:39:40,3559723917628303,fraud_Bauch-Raynor,grocery_pos,352.85,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,bb6f0551f0bd460956733c346a35ed19,1367890780,42.121874,-88.90133399999999,1
153285,2020-08-13 22:32:12,3583793405872580,fraud_Mayert Group,shopping_pos,845.81,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,1970-09-27,f4aed484f279ae3dea580ee7c5f0a9d1,1376433132,34.336594,-98.366344,1
15061,2019-01-09 15:21:30,3513618443244549,fraud_Kozey-Boehm,shopping_net,1006.34,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,f855301c6a93de05a4d4b4a9deb09d29,1326122490,44.40235,-97.844503,1
557722,2019-08-25 22:08:42,4168696938629925,fraud_Fisher-Schowalter,shopping_net,1128.77,Kevin,Hawkins,M,92811 Jared Spur Apt. 345,Melville,NY,11747,40.7946,-73.403,19803,Police officer,1998-12-29,0c853c554f6423287b6b4432b1cb30ba,1345932522,40.643658,-74.105074,1
1215931,2020-05-24 01:56:22,4433091568498503,"fraud_Rowe, Batz and Goodwin",grocery_pos,293.81,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,20882,39.2335,-77.1458,135332,Clinical biochemist,1936-03-28,594867d347416f5253bc4bc8441f1fc1,1369360582,38.617749,-78.087041,1
